2024-02-28 17:46:35,675 INFO    StreamThr :163509 [internal.py:wandb_internal():86] W&B internal server running at pid: 163509, started at: 2024-02-28 17:46:35.673604
2024-02-28 17:47:29,022 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:47:34,023 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:47:36,302 DEBUG   SystemMonitor:163509 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-02-28 17:47:36,307 DEBUG   SenderThread:163509 [sender.py:send():369] send: stats
2024-02-28 17:47:37,951 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 17:47:37,952 DEBUG   SenderThread:163509 [sender.py:send_request():396] send_request: stop_status
2024-02-28 17:47:39,045 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:47:44,046 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:47:49,047 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:47:52,950 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 17:47:52,951 DEBUG   SenderThread:163509 [sender.py:send_request():396] send_request: stop_status
2024-02-28 17:47:55,044 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:00,045 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:05,046 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:06,311 DEBUG   SenderThread:163509 [sender.py:send():369] send: stats
2024-02-28 17:48:07,950 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 17:48:07,951 DEBUG   SenderThread:163509 [sender.py:send_request():396] send_request: stop_status
2024-02-28 17:48:10,118 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:15,120 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:20,121 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:22,953 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 17:48:22,955 DEBUG   SenderThread:163509 [sender.py:send_request():396] send_request: stop_status
2024-02-28 17:48:26,084 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:31,085 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:36,086 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:36,314 DEBUG   SenderThread:163509 [sender.py:send():369] send: stats
2024-02-28 17:48:37,952 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 17:48:37,953 DEBUG   SenderThread:163509 [sender.py:send_request():396] send_request: stop_status
2024-02-28 17:48:42,061 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:47,062 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:52,063 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:48:52,952 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 17:48:52,953 DEBUG   SenderThread:163509 [sender.py:send_request():396] send_request: stop_status
2024-02-28 17:48:57,107 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:49:02,109 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:49:06,317 DEBUG   SenderThread:163509 [sender.py:send():369] send: stats
2024-02-28 17:49:07,320 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:49:07,952 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: stop_status
2024-02-28 17:49:07,953 DEBUG   SenderThread:163509 [sender.py:send_request():396] send_request: stop_status
2024-02-28 17:49:13,065 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
2024-02-28 17:49:18,066 DEBUG   HandlerThread:163509 [handler.py:handle_request():144] handle_request: status_report
